"city","site","utm_est","utm_nrt","for_ever_temp","for_ever_taig","for_ever_trop","for_dec_trop","for_dec_temp","for_mix","shrub_trop","shrub_temp","grass_trop","grass_temp","shrub_lich","grass_lich","barren_lich","wetland","cropland","barren","urban","water","ice","mpa_undev","pd_undev","ed_undev","enn_mn_undev","sdhi","for_all","shrub_all","grass_all","veg_woody","veg_all","natural","develop","city_site","Impervious","med_income","pop_density","prop_veg_5","prop_veg_6","prop_veg_avg"
"tawa","P-JCP",537439.787717171,5237039.96906979,0.00515611572615296,0,0,0,0.024348324262389,0.0160412489258092,0,0,0,0,0,0,0,0,0,0,0.954454311085649,0,0,7.155,0.636557497055922,14.2270600591998,152.970585407784,0.185184791807296,0.0455456889143512,0,0,0.0455456889143512,0.0455456889143512,0.0455456889143512,0.954454311085649,"tawa_P-JCP",21.9349756516757,87466.0174278846,2084.14776611328,0.336486099168816,0.0905703640011465,0.461506260254127
"tawa","P-LCC",545843.298135552,5231229.63629334,0.00229423573272154,0,0,0,0.0398623458560367,0.0189274447949527,0,0.0260969314597075,0,0.0106108402638371,0,0,0,0.0108976197304273,0.0653857183825638,0,0.790077430455979,0.035847433323774,0,2.8425,3.82372622120256,43.5904789217092,103.874441191211,0.725025584024987,0.0610840263837109,0.0260969314597075,0.0106108402638371,0.0871809578434184,0.0977917981072555,0.108689417837683,0.855463148838543,"tawa_P-LCC",18.3253012048193,72764.6701660156,729.052282094955,0.620137299771167,0.457093821510297,0.568940233031087
"tawa","P-MCP",542039.097101486,5233500.8529147,0.00543633762517883,0,0,0,0,0,0,0.00371959942775393,0,0,0,0,0,0.00028612303290414,0,0.0011444921316166,0.933905579399142,0.0183118741058655,0,0.8325,1.27165792401844,5.34096328087744,389.317476001502,0.307693745380286,0.00543633762517883,0.00371959942775393,0,0.00915593705293276,0.00915593705293276,0.0105865522174535,0.933905579399142,"tawa_P-MCP",21.3415402233037,45913.5545572917,4426.25145310622,0.0713058419243986,0.0349369988545246,0.244806864090053
"tawa","P-MKP2",543544.246412505,5231450.07981179,0.00400916380297824,0,0,0,0.00200458190148912,0.00372279495990836,0,0,0,0,0,0,0,0,0,0,0.988545246277205,0.00171821305841924,0,3.06,0.318187603410971,3.43642611683849,0,0.0674262334376792,0.00973654066437571,0,0,0.00973654066437571,0.00973654066437571,0.00973654066437571,0.988545246277205,"tawa_P-MKP2",22.5632348723831,64720.4714543269,1020.26719474792,0.261119081779053,0.179053084648494,0.375960866151916
"tawa","P-OB",535488.147752834,5240075.67694701,0.396156052782559,0,0,0,0.0152036718301779,0.0189328743545611,0,0,0,0,0,0,0,0,0,0.00545037292025244,0.0981067125645439,0,0,19.53,2.23114680946006,60.4322050105183,60,0.945535069020406,0.430292598967298,0,0,0.430292598967298,0.430292598967298,0.43574297188755,0.0981067125645439,"tawa_P-OB",2.21692969870875,84868,0,0.596963620739043,0.594099112002292,0.445838941739039
"tawa","P-OLT",555380.062134469,5195714.10390745,0.239161642262417,0,0,0,0.0189491817398794,0.455641688199828,0,0.0166523112259546,0,0.00746482917025553,0,0,0,0.0401952339936836,0.0746482917025553,0,0.0677576801607809,0.0795291415446454,0,40.65,1.91405876160398,71.6815006220691,60,0.772691479420889,0.713752512202125,0.0166523112259546,0.00746482917025553,0.730404823428079,0.737869652598335,0.778064886592018,0.142405971863336,"tawa_P-OLT",1.85027197251646,64019,27.396270535209,0.922152261018889,0.860045792787636,0.77161863653291
"tawa","P-OV1",550161.93814763,5190799.98210888,0.146865158889207,0,0,0,0.0151732035499571,0.290008588605783,0,0.0807328943601489,0,0.0334955625536788,0,0,0,0.111365588319496,0.233896364156885,0,0.088462639564844,0,0,17.7525,3.81715812577536,76.6294493749404,65.5901699437495,0.818055676876221,0.452046951044947,0.0807328943601489,0.0334955625536788,0.532779845405096,0.566275407958775,0.677640996278271,0.322359003721729,"tawa_P-OV1",2.20017206767995,68624.3479352679,12.2431306924139,0.957155098543273,0.8966009711511,0.804428002189752
"tawa","P-PCNA2",539001.172589718,5236057.19491005,0.0114942528735632,0,0,0,0.0376436781609195,0.0310344827586207,0,0,0,0,0,0,0,0,0,0.00747126436781609,0.810344827586207,0,0,4.575,1.91570881226054,32.3754789272031,153.58830001499,0.616636765464577,0.0801724137931034,0,0,0.0801724137931034,0.0801724137931034,0.0876436781609195,0.810344827586207,"tawa_P-PCNA2",18.7055285018619,111177.802283654,1822.54291475736,0.596049241339823,0.342971657600916,0.564148407477983
"tawa","P-PDP",536408.146728331,5239290.19745876,0.158843732112192,0,0,0,0.0068689181453921,0.0140240412135089,0,0.00400686891814539,0,0.0068689181453921,0,0,0,0,0,0.00143102461362335,0.444476244991414,0,0,8.62714285714286,2.22603828785855,34.4399923678687,61.0117199035705,1.04513863374988,0.179736691471093,0.00400686891814539,0.0068689181453921,0.183743560389239,0.190612478534631,0.192043503148254,0.444476244991414,"tawa_P-PDP",10.2234924264075,84868,1051.02642483181,0.406464530892448,0.320366132723112,0.327492809112666
"tawa","P-RP",536875.104823806,5238306.99048326,0,0,0,0,0.00028620492272467,0,0,0.00400686891814539,0,0.0048654836863194,0,0,0,0,0,0.00429307384087006,0.909845449341729,0,0,1.0575,1.27202187877631,8.96775424537302,63.5410196624968,0.340880063163171,0.00028620492272467,0.00400686891814539,0.0048654836863194,0.00429307384087006,0.00915855752718947,0.0134516313680595,0.909845449341729,"tawa_P-RP",20.8805970149254,84760.1568080357,1820.63284067007,0.253868194842407,0.118051575931232,0.413812947675538
"tawa","P-RT",552253.655991605,5228003.94981935,0,0,0,0,0.0114810562571757,0.00861079219288174,0,0,0,0.00172215843857635,0,0,0,0.0120551090700344,0.0889781859931114,0.00229621125143513,0.847014925373134,0.027841561423651,0,1.89,1.91350937619594,13.2988901645618,202.525179859257,0.575669703969558,0.0200918484500574,0,0.00172215843857635,0.0200918484500574,0.0218140068886338,0.0361653272101033,0.935993111366246,"tawa_P-RT",20.3135228251507,65546.4079241071,983.834449768066,0.361134995700774,0.185726569217541,0.389607527935826
"tawa","P-RWSR",555692.569135826,5197155.86846695,0.186426116838488,0,0,0,0.0332187857961054,0.325028636884307,0,0.0243413516609393,0,0.0151775486827033,0,0,0,0.0650057273768614,0.0538373424971363,0.00229095074455899,0.101088201603666,0.193585337915235,0,22.75,2.86368843069874,61.1874761359297,66.1387308432126,0.986005200059287,0.5446735395189,0.0243413516609393,0.0151775486827033,0.56901489117984,0.584192439862543,0.651489117983963,0.154925544100802,"tawa_P-RWSR",2.68585337915235,69014.544921875,42.0694149865044,0.821898227558605,0.781303602058319,0.718303430624191
"tawa","P-SCP2",545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,"tawa_P-SCP2",19.9039839495557,55887.2400948661,885.153494698661,0.652809633027523,0.521502293577982,0.616742087640253
"tawa","P-STP",538434.742354879,5236995.49612524,0.00773638968481375,0,0,0,0.0455587392550143,0.0369627507163324,0,0,0,0,0,0,0,0,0,0.00573065902578797,0.62865329512894,0,0,7.5375,1.27347978350844,32.378223495702,123.639610306789,0.871881698527641,0.0902578796561605,0,0,0.0902578796561605,0.0902578796561605,0.0959885386819484,0.62865329512894,"tawa_P-STP",14.3467048710602,101581.4890625,1494.43670959473,0.556001145803495,0.364651962188485,0.372637201971885
"tawa","P-TE1",554854.999593241,5196769.95956216,0.19868119266055,0,0,0,0.0154816513761468,0.309059633027523,0,0.0295298165137615,0,0.0352637614678899,0,0,0,0.0269495412844037,0.126433486238532,0,0.149082568807339,0.109518348623853,0,14.85,4.14118246687054,82.664373088685,68.8652751991472,1.08641868816799,0.52322247706422,0.0295298165137615,0.0352637614678899,0.552752293577982,0.588016055045872,0.614965596330275,0.275516055045872,"tawa_P-TE1",3.78479196556671,68179.7857142857,59.9719880421956,0.86987675551734,0.765835482946403,0.7348575009213
"tawa","P-UCC",546796.731931018,5230656.29329984,0.0203613421279036,0,0,0,0.0564955549182679,0.0238026957269859,0,0.0217952394608546,0,0.0390020074562661,0,0,0,0.0811585890450244,0.154000573558933,0.00487525093203327,0.569830800114712,0.0286779466590192,0,3.69857142857143,6.69152088710448,73.2243571360291,92.1116357864059,1.05603094323271,0.100659592773157,0.0217952394608546,0.0390020074562661,0.122454832234012,0.161456839690278,0.247490679667336,0.723831373673645,"tawa_P-UCC",13.6251077276645,85012.4411458333,292.839559340477,0.767421852595354,0.643819902494981,0.643665314868631
"tawa","P-UWT",542368.069142455,5232306.81168967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037281330656725,0.97046171494121,0.0258101519931173,0,1.17,0.31864385176688,2.86779466590192,NA,0.144332222209378,0,0,0,0,0,0.0037281330656725,0.97046171494121,"tawa_P-UWT",22.2536627405918,62970.1489955357,1783.84235127767,0.101544622425629,0.0308924485125858,0.261722736548808
"tawa","P-WBC",553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,"tawa_P-WBC",22.5312320916905,65529.248046875,1387.79384286063,0.739765244775265,0.541941024906957,0.607543851622462
"tawa","P-WP",541637.08012055,5234431.12255726,0.00544724770642202,0,0,0,0,0,0,0.00372706422018349,0,0,0,0,0,0,0,0.00200688073394495,0.845470183486239,0,0,1.17,0.95565749235474,6.11620795107034,320.416305603426,0.470616787320613,0.00544724770642202,0.00372706422018349,0,0.00917431192660551,0.00917431192660551,0.0111811926605505,0.845470183486239,"tawa_P-WP",19.2602464889653,54769.6704545455,5862.68381347656,0.28734974241557,0.184602175157413,0.356651256525448
"tawa","P-WWP",554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,"tawa_P-WWP",17.4916857798165,66315.7194824219,1244.57767868042,0.896987087517934,0.773888091822095,0.741471899534914
